"SortID","SpeciesID","SCAMIT_ID","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Genus","Subgenus","species","Describer","red","bold","non_standard_italic","AuthorRed","SubgenusRed"
268850.00,1787.00,5190.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Pleusirinae","Pleusirus",,"secorrus","J. L. Barnard 1969",0,0,0,0,0
269050.00,1788.00,5192.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Pleusymptinae","Pleusymtes",,"subglaber","(J. L. Barnard & Given 1960)",0,0,0,0,0
269250.00,1789.00,5195.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Parapleustinae","Chromopleustes",,"oculatus","(Holmes 1908)",0,0,0,0,0
269350.00,1790.00,5198.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Parapleustinae","Incisocalliope",,"bairdi","(Boeck 1871)",0,0,0,0,0
269400.00,1791.00,5201.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Parapleustinae","Incisocalliope",,"newportensis","(J. L. Barnard 1959)",1,0,0,1,0
269550.00,1792.00,5203.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Pleustidae","Parapleustinae","Micropleustes",,"nautilus","(J. L. Barnard 1969)",0,0,0,0,0
269750.00,1793.00,5207.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Leucothoidae","","Anamixis",,"pacifica","(J. L. Barnard 1955)",1,0,0,1,0
269850.00,1794.00,5210.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Leucothoidae","","Leucothoe",,"alata","J. L. Barnard 1959",0,0,0,0,0
269900.00,1795.00,5211.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Leucothoidea","Leucothoidae","","Leucothoe",,"spinicarpa","(Abildgaard 1789)",0,0,0,0,0
270220.00,1796.00,5215.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Amphilochidae","","Apolochus",,"barnardi","Hoover & Bousfield 2001",0,0,0,0,0
270240.00,1797.00,5218.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Amphilochidae","","Apolochus",,"litoralis","(Stout 1912)",0,0,0,0,0
270260.00,1798.00,5220.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Amphilochidae","","Apolochus",,"picadurus","(J. L. Barnard 1962)",0,0,0,0,0
270550.00,1799.00,5222.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Amphilochidae","","Gitana",,"calitemplado","J. L. Barnard 1962",0,0,0,0,0
270650.00,1800.00,5223.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Amphilochidae","","Hourstonius",,"vilordes","(J. L. Barnard 1962)",0,0,0,0,0
270850.00,1801.00,5226.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Metopa",,"dawsoni","J. L. Barnard 1962",0,0,0,0,0
270950.00,1802.00,5227.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Metopella",,"aporpis","J. L. Barnard 1962",0,0,0,0,0
271050.00,1803.00,5228.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Parametopella",,"ninis","J. L. Barnard 1962",0,0,0,0,0
271150.00,1804.00,5229.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Stenothoe",,"estacola","J. L. Barnard 1962",0,0,0,0,0
271200.00,1805.00,5230.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Stenothoe",,"frecanda","J. L. Barnard 1962",0,0,0,0,0
271350.00,1806.00,5231.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Stenothoides",,"bicoma","J. L. Barnard 1962",0,0,0,0,0
271400.00,1807.00,5232.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Stenothoides",,"burbanki","J. L. Barnard 1969",0,0,0,0,0
271550.00,1808.00,5233.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Stenula",,"modosa","J. L. Barnard 1962",0,0,0,0,0
271850.00,1809.00,5236.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Iphimedioidea","Iphimediidae","","Coboldus",,"hedgpethi","(J. L. Barnard 1969)",0,0,0,0,0
271950.00,1810.00,5239.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Iphimedioidea","Iphimediidae","","Iphimedia",,"rickettsi","(Shoemaker 1931)",1,0,0,1,0
272350.00,1811.00,5244.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Eusiroides",,"monoculoides","(Haswell 1879)",0,0,0,0,0
272450.00,1812.00,5246.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Eusirus",,"sp",,0,0,1,0,0
272550.00,1813.00,5247.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Nasageneia",,"quinsana","(J. L. Barnard 1964)",0,0,0,0,0
272650.00,1814.00,5249.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Oradarea",,"longimana","(Boeck 1871)",0,0,0,0,0
272750.00,1815.00,5252.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Pontogeneia",,"inermis","(Krøyer 1838)",0,0,0,0,0
272800.00,1816.00,5254.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Pontogeneia",,"rostrata","Gurjanova 1938",0,0,0,0,0
272950.00,1817.00,5255.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"barnardi","Bousfield & Hendrycks 1995",0,0,0,0,0
273000.00,1818.00,5257.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"clemens","J. L. Barnard 1967",0,0,0,0,0
273050.00,1819.00,5258.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"distincta","(Holmes 1908)",0,0,0,0,0
273100.00,1820.00,5260.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"luculenta","J. L. Barnard 1969",1,0,0,1,0
273150.00,1821.00,5261.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"sp A","Velarde 1987 §",0,0,1,0,0
273200.00,1822.00,5263.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Rhachotropis",,"sp HYP1","Roney 2007 §",1,0,1,1,0
273550.00,1823.00,5264.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Tethygeneia",,"opata","(J. L. Barnard 1979)",0,0,0,0,0
273750.00,1824.00,5267.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Bateidae","","Batea",,"transversa","Shoemaker 1926",0,0,0,0,0
274010.00,1825.00,5270.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Americhelidium",,"micropleon","(J. L. Barnard 1977)",1,0,0,1,0
274020.00,1826.00,5273.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Americhelidium",,"rectipalmum","(Mills 1962)",0,0,0,0,0
274030.00,1827.00,5275.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Americhelidium",,"shoemakeri","(Mills 1962)",0,0,0,0,0
274040.00,1828.00,5279.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Americhelidium",,"sp SD1","Pasko 2005 §",1,0,1,1,0
274050.00,1829.00,5280.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Americhelidium",,"sp SD4","Pasko 2005 §",1,0,1,1,0
274520.00,1830.00,5281.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Bathymedon",,"covilhani","J. L. Barnard 1961",1,0,0,1,0
274540.00,1831.00,5282.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Bathymedon",,"kassites","J. L. Barnard 1966",0,0,0,0,0
274560.00,1832.00,5283.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Bathymedon",,"pumilus","J. L. Barnard 1962",0,0,0,0,0
274570.00,1833.00,5284.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Bathymedon",,"roquedo","J. L. Barnard 1962",0,0,0,0,0
274580.00,1834.00,5285.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Bathymedon",,"vulpeculus","J. L. Barnard 1971",0,0,0,0,0
275025.00,1835.00,5286.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Deflexilodes",,"enigmaticus","Bousfield & Chevrier 1996",1,0,0,1,0
275050.00,1836.00,5288.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Deflexilodes",,"norvegicus","(Boeck 1861)",0,0,0,0,0
275250.00,1837.00,5291.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Eochelidium",,"sp A","SCAMIT 1996 §",0,0,1,0,0
275350.00,1838.00,5292.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Hartmanodes",,"hartmanae","(J. L. Barnard 1962)",0,0,0,0,0
275400.00,1839.00,5294.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Hartmanodes",,"murrius","(J. L. Barnard 1962)",0,0,0,0,0
275450.00,1840.00,5296.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Hartmanodes",,"sp SD1","Pasko 1997 §",1,0,1,1,0
275650.00,1841.00,5298.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Monoculodes",,"emarginatus","J. L. Barnard 1962",0,0,0,0,0
275750.00,1842.00,5299.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Monoculodes",,"latissimanus","Stephensen 1931",0,0,0,0,0
275700.00,1843.00,5300.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Monoculodes",,"glyconicus","J. L. Barnard 1962",1,0,0,1,0
275950.00,1844.00,5302.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Oediceropsis",,"elsula","J. L. Barnard 1966",1,0,0,1,0
276050.00,1845.00,5303.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Pacifoculodes",,"barnardi","Bousfield & Chevrier 1996",0,0,0,0,0
276150.00,1846.00,5305.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Westwoodilla",,"tone","Jansen 2002",1,0,0,1,0
276550.00,1847.00,5310.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Bruzelia",,"tuberculata","G. Sars 1883",0,0,0,0,0
276650.00,1848.00,5311.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Garosyrrhoe",,"bigarra","(J. L. Barnard 1962)",0,0,0,0,0
276750.00,1849.00,5316.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Metatiron",,"tropakis","(J. L. Barnard 1972)",0,0,0,0,0
276850.00,1850.00,5318.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Syrrhoe",,"crenulata","Göes 1866",1,0,0,1,0
276900.00,1851.00,5319.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Syrrhoe",,"longifrons","Shoemaker 1964",0,0,0,0,0
276950.00,1852.00,5320.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Syrrhoe",,"sp A","SCAMIT 1987 §",0,0,1,0,0
277150.00,1853.00,5321.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","Tiron",,"biocellata","J. L. Barnard 1962",0,0,0,0,0
277350.00,1854.00,5323.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Argissidae","","Argissa",,"hamatipes","(Norman 1869)",0,0,0,0,0
277650.00,1855.00,5329.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Halicoides",,"synopiae","(J. L. Barnard 1962)",0,0,0,0,0
277750.00,1856.00,5331.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Nicippe",,"tumida","Bruzelius 1859",0,0,0,0,0
277850.00,1857.00,5332.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Pardalisca",,"tenuipes","G. Sars 1895",0,0,0,0,0
277950.00,1858.00,5333.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Pardaliscella",,"symmetrica","J. L. Barnard 1959",0,0,0,0,0
278250.00,1859.00,5336.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Liljeborgia",,"cota","J. L. Barnard 1962",1,0,0,1,0
278300.00,1860.00,5337.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Liljeborgia",,"geminata","J. L. Barnard 1959",0,0,0,0,0
278450.00,1861.00,5339.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"albina","J. L. Barnard 1959",0,0,0,0,0
278500.00,1862.00,5340.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"diffusa","J. L. Barnard 1959",0,0,0,0,0
278550.00,1863.00,5341.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"eriopisa","J. L. Barnard 1959",0,0,0,0,0
278600.00,1864.00,5342.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"goleta","J. L. Barnard 1959",0,0,0,0,0
278650.00,1865.00,5343.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"melanica","J. L. Barnard 1959",0,0,0,0,0
278700.00,1866.00,5344.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"sp A","SCAMIT 1987 §",0,0,1,0,0
278750.00,1867.00,5345.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Liljeborgioidea","Liljeborgiidae","","Listriella",,"sp SD1","Pasko 2006 §",1,0,1,1,0
279425.00,1868.00,5349.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Pontoporeioidea","Haustoriidae","","Eohaustorius",,"barnardi","Bousfield & Hoover 1995",0,0,0,0,0
279450.00,1869.00,5351.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Pontoporeioidea","Haustoriidae","","Eohaustorius",,"sawyeri","Bosworth 1973",1,0,0,1,0
279475.00,1870.00,5352.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Pontoporeioidea","Haustoriidae","","Eohaustorius",,"sencillus","J. L. Barnard 1962",1,0,0,1,0
279950.00,1871.00,5355.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Urothoidae","","Urothoe",,"elegansCmplx",,1,0,0,1,0
280250.00,1872.00,5360.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Metharpiniinae","Foxiphalus",,"cognatus","(J. L. Barnard 1960)",0,0,0,0,0
280275.00,1873.00,5362.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Metharpiniinae","Foxiphalus",,"golfensis","J. L. Barnard & C. M. Barnard 1982",0,0,0,0,0
280300.00,1874.00,5363.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Metharpiniinae","Foxiphalus",,"obtusidens","(Alderman 1936)",0,0,0,0,0
280350.00,1875.00,5366.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Metharpiniinae","Foxiphalus",,"similis","(J. L. Barnard 1960)",0,0,0,0,0
280650.00,1876.00,5368.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Metharpiniinae","Grandifoxus",,"longirostris","(Gurjanova 1938)",0,0,0,0,0
