"""SortID""",SpeciesID,SCAMIT_ID,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Subgenus,species,Describer,red,bold,non_standard_italic,AuthorRed,SubgenusRed
86750,502,1748,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Acteonoidea,Aplustridae,,Parvaplustrum,,sp A,SCAMIT 1995 §,0,0,1,0,0
86800,503,1751,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Acteonoidea,Aplustridae,,Parvaplustrum,,sp B,SCAMIT 1996 §,0,0,1,0,0
87250,504,1756,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,astricta,Dall & Bartsch 1907,0,0,0,0,0
87300,505,1761,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,canfieldi,Dall 1908,0,0,0,0,0
87350,506,1762,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,clementina,Dall & Bartsch 1909,0,0,0,0,0
87400,507,1763,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,columbiana,Dall & Bartsch 1907,0,0,0,0,0
87450,508,1764,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,eucosmia,Dall & Bartsch 1909,0,0,0,0,0
87500,509,1765,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,eugena,Dall & Bartsch 1909,0,0,0,0,0
87550,510,1766,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,gravida,Gould 1853,0,0,0,0,0
87600,511,1767,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,ritteri,Dall & Bartsch 1909,0,0,0,0,0
87650,512,1768,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,tenuisculpta,Carpenter 1864,0,0,0,0,0
87700,513,1785,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,virginalis,Dall & Bartsch 1909,0,0,0,0,0
87750,514,1786,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Odostomia,,sp D,MBC 1980 §,0,0,1,0,0
88350,515,1787,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,Trabecula,,laxa,(Dall & Bartsch 1909),0,0,0,0,0
88550,516,1790,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,almo,Dall & Bartsch 1909,0,0,0,0,0
88600,517,1791,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,castanea,Keep 1887,0,0,0,0,0
88650,518,1792,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,chocolata,(Carpenter 1864),0,0,0,0,0
88700,519,1797,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,diegensis,Dall & Bartsch 1909,0,0,0,0,0
88750,520,1798,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,kelseyi,Dall & Bartsch 1909,0,0,0,0,0
88800,521,1799,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,nuttingi,Dall & Bartsch 1909,0,0,0,0,0
88850,522,1800,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,raymondi,Dall & Bartsch 1909,0,0,0,0,0
88900,523,1801,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,regina,Dall & Bartsch 1909,0,0,0,0,0
88950,524,1802,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,santarosana,Dall & Bartsch 1909,0,0,0,0,0
89000,525,1803,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,tenuicula,(Gould 1853),0,0,0,0,0
89050,526,1805,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Turbonillinae,Turbonilla,,sp A,SCAMIT 1988 §,0,0,1,0,0
89750,527,1809,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Amathinidae,,Iselica,,ovoidea,(Gould 1853),0,0,0,0,0
90050,528,1815,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Ringiculoidea,Ringiculidae,,Microglyphis,,brevicula,(Dall 1902),0,0,0,0,0
90550,529,1821,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Bulloidea,Bullidae,,Bulla,,gouldiana,Pilsbry 1895,0,0,0,0,0
90950,530,1826,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Diaphanoidea,Diaphanidae,Diaphaninae,Diaphana,,californica,Dall 1919,0,0,0,0,0
91350,531,1830,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Haminoeoidea,Haminoeidae,Haminoeinae,Haminoea,,vesicula,(Gould 1855),0,0,0,0,0
91400,532,1833,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Haminoeoidea,Haminoeidae,Haminoeinae,Haminoea,,virescens,(G. B. Sowerby II 1833),0,0,0,0,0
91750,533,1842,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,alba,Mattox 1958,0,0,0,0,0
91800,534,1845,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,auriformis,Suter 1909,0,0,0,0,0
91850,535,1846,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,bakeri,Dall 1919,0,0,0,0,0
91900,536,1848,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,californica,Willett 1944,0,0,0,0,0
91950,537,1849,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,polystrigma,(Dall 1908),1,0,0,1,0
92000,538,1851,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Philine,,sp A,SCAMIT 1988 §,0,0,1,0,0
92350,539,1853,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinidae,,Woodbridgea,,williamsi,S. S. Berry 1953,1,0,0,1,0
92550,540,1855,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Aglajidae,,Aglaja,,ocelligera,(Bergh 1893),0,0,0,0,0
92650,541,1861,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Aglajidae,,Melanochlamys,,diomedea,(Bergh 1893),0,0,0,0,0
92750,542,1867,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Aglajidae,,Navanax,,inermis,(Cooper 1863),0,0,0,0,0
92910,543,1875,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Acteocina,,carinata,(Carpenter 1856),0,0,0,0,0
92920,544,1887,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Acteocina,,culcitella,(Gould 1853),0,0,0,0,0
92915,545,1878,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Acteocina,,cerealis,(Gould 1853),0,0,0,0,0
92940,546,1890,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Acteocina,,harpa,(Dall 1871),0,0,0,0,0
92950,547,1897,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Acteocina,,inculta,(Gould 1855),0,0,0,0,0
93425,548,1900,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Cylichna,,attonsa,Carpenter 1865,0,0,0,0,0
93450,549,1904,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,Cylichna,,diegensis,(Dall 1919),0,0,0,0,0
93725,550,1907,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Gastropteridae,,Gastropteron,,pacificum,Bergh 1893,0,0,0,0,0
93950,551,1910,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Philinoglossidae,,Philinoglossa,,sp A,SCAMIT 1998 §,0,0,1,0,0
94150,552,1912,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Retusidae,,Sulcoretusa,,xystrum,(Dall 1919),0,0,0,0,0
94250,553,1915,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Retusidae,,Volvulella,,californica,(Dall 1919),0,0,0,0,0
94300,554,1917,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Retusidae,,Volvulella,,catharia,Dall 1919,0,0,0,0,0
94350,555,1918,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Retusidae,,Volvulella,,cylindrica,(Carpenter 1864),0,0,0,0,0
94400,556,1923,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Retusidae,,Volvulella,,panamica,Dall 1919,0,0,0,0,0
94850,557,1928,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Runcinoidea,Runcinidae,,Runcina,,macfarlandi,Gosliner 1991,0,0,0,0,0
95150,558,1931,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,uncertain,uncertain,,Bullomorpha,,sp A,Ljubenkov 1994 §,0,0,1,0,0
95625,559,1936,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Aplysiomorpha,,Aplysioidea,Aplysiidae,Aplysiinae,Aplysia,,californica,Cooper 1863,0,0,0,0,0
95650,560,1939,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Aplysiomorpha,,Aplysioidea,Aplysiidae,Aplysiinae,Aplysia,,vaccaria,Winkler 1955,0,0,0,0,0
96050,561,1942,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Aplysiomorpha,,Akeroidea,Akeridae,,Akera,,julieae,Valdés & Barwick 2005,0,0,0,0,0
96450,562,1946,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Sacoglossa,,Limapontioidea,Hermaeidae,,Alderia,,willowi,"Krug, Ellingson, Burton and Valdés 2007",1,0,0,1,0
96550,563,1948,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Sacoglossa,,Limapontioidea,Hermaeidae,,Aplysiopsis,,enteromorphae,(Cockerell & Eliot 1905),0,0,0,0,0
96650,564,1951,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Sacoglossa,,Limapontioidea,Hermaeidae,,Olea,,hansineensis,Agersborg 1923,0,0,0,0,0
97250,565,1957,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Pleurobranchomorpha,Pleurobranchoidea,Pleurobranchidae,Pleurobranchinae,Berthella,,californica,(Dall 1900),0,0,0,0,0
97450,566,1963,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Pleurobranchomorpha,Pleurobranchoidea,Pleurobranchidae,Pleurobranchaeinae,Pleurobranchaea,,californica,MacFarland 1966,0,0,0,0,0
97850,567,1967,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Dorididae,,Aldisa,,sanguinea,(Cooper 1863),1,0,0,1,0
97950,568,1969,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Dorididae,,Conualevia,,alba,Collier & Farmer 1964,0,0,0,0,0
98025,569,1970,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Dorididae,,Doris,,montereyensis,Cooper 1863,1,0,0,1,0
98050,570,1973,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Dorididae,,Doris,,odhneri,(MacFarland 1966),1,0,0,1,0
98075,571,1975,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Dorididae,,Doris,,tanya,(Marcus 1971),1,0,0,1,0
98420,572,1978,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Cadlina,,flavomaculata,MacFarland 1905,0,0,0,0,0
98440,573,1979,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Cadlina,,luteomarginata,MacFarland 1966,0,0,0,0,0
98460,574,1981,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Cadlina,,modesta,MacFarland 1966,0,0,0,0,0
98480,575,1982,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Cadlina,,sparsa,(Odhner 1921),0,0,0,0,0
98850,576,1984,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Chromodoris,,macfarlandi,Cockerell 1901,1,0,0,1,0
98950,577,1985,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Hypselodoris,,californiensis,(Bergh 1879),1,0,0,1,0
99050,578,1987,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,Mexichromis,,porterae,(Cockerell 1901),1,0,0,1,0
99250,579,1990,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Atagema,,alba,(O'Donoghue 1927,1,0,0,1,0
99350,580,1994,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Baptodoris,,mimetica,Gosliner 1991,1,0,0,1,0
99450,581,1995,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Diaulula,,sandiegensis,(Cooper 1863),0,0,0,0,0
99550,582,1998,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Geitodoris,,heathi,(MacFarland 1905),0,0,0,0,0
99650,583,2000,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Jorunna,,pardus,Behrens & Henderson 1981,1,0,0,1,0
99750,584,2001,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Peltodoris,,nobilis,(MacFarland 1905),1,0,0,1,0
99850,585,2004,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Platydoris,,macfarlandi,Hanna 1951,0,0,0,0,0
99950,586,2005,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Rostanga,,pulchra,MacFarland 1905,1,0,0,1,0
100050,587,2006,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Discodorididae,,Thordisa,,bimaculata,Lance 1966,1,0,0,1,0
100350,588,2009,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Phyllidioidea,Dendrodorididae,,Dendrodoris,,behrensi,Millen & Bertsch 2005,1,0,0,1,0
100425,589,2011,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Phyllidioidea,Dendrodorididae,,Doriopsilla,,albopunctata,(Cooper 1863),0,0,0,0,0
100450,590,2016,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Phyllidioidea,Dendrodorididae,,Doriopsilla,,gemela,"Gosliner, Schaefer & Millen 1999",1,0,0,1,0
100475,591,2018,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Phyllidioidea,Dendrodorididae,,Doriopsilla,,nigromaculata,(Cockerell in Cockerell & Eliot 1905),1,0,0,1,0
100910,592,2023,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Acanthodoris,,brunnea,MacFarland 1905,0,0,0,0,0
100920,593,2024,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Acanthodoris,,hudsoni,MacFarland 1905,0,0,0,0,0
100930,594,2025,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Acanthodoris,,lutea,MacFarland 1925,0,0,0,0,0
100940,595,2026,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Acanthodoris,,rhodoceras,Cockerell in Cockerell & Eliot 1905,0,0,0,0,0
101350,596,2027,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Diaphorodoris,,lirulatocauda,Millen 1985,0,0,0,0,0
101450,597,2029,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,Onchidoris,,bilamellata,(Linnaeus 1767),0,0,0,0,0
101650,598,2035,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Corambidae,,Loy,,thompsoni,(Millen & Nybakken 1991),1,0,0,1,0
101850,599,2040,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Ancula,,gibbosa,(Risso 1818),1,0,0,1,0
101875,600,2042,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Ancula,,lentiginosa,Farmer in Farmer & Sloan 1964,0,0,0,0,0
102050,601,2043,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Okenia,,angelensis,Lance 1966,0,0,0,0,0
102100,602,2044,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Okenia,,rosacea,(MacFarland 1905),1,0,0,1,0
102150,603,2046,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Okenia,,vancouverensis,(O'Donoghue 1921),1,0,0,1,0
102200,604,2048,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,Okenia,,sp A,Cadien 1982 §,0,0,1,0,0
102750,605,2052,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Polycerinae,Limacia,,cockerelli,(MacFarland 1905),1,0,0,1,0
102850,606,2054,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Polycerinae,Polycera,,atra,MacFarland 1905,1,0,0,1,0
102900,607,2055,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Polycerinae,Polycera,,hedgpethi,Marcus 1964,1,0,0,1,0
102950,608,2056,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Polycerinae,Polycera,,tricolor,Robilliard 1971,0,0,0,0,0
103250,609,2059,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Triophinae,Triopha,,catalinae,(Cooper 1863),0,0,0,0,0
103300,610,2065,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Triophinae,Triopha,,maculata,MacFarland 1905,0,0,0,0,0
103175,611,2058,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Polyceridae,Triophinae,Holoplocamus,,sp,Gosliner 1996,1,0,1,1,0
103650,612,2069,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Polyceroidea,Aegiretidae,,Aegires,,albopunctatus,MacFarland 1905,0,0,0,0,0
103950,613,2072,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Arminoidea,Arminidae,,Armina,,californica,(Cooper 1863),0,0,0,0,0
104250,614,2080,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Tritonoidea,Tritoniidae,,Tochuina,,tetraquetra,(Pallas 1788),0,0,0,0,0
104350,615,2089,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Tritonoidea,Tritoniidae,,Tritonia,,diomedea,Bergh 1894,0,0,0,0,0
104400,616,2093,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Tritonoidea,Tritoniidae,,Tritonia,,festiva,(Stearns 1873),0,0,0,0,0
